transcript_ID,gene_ID
FBtr0127853,FBgn0100147
FBtr0382658,FBgn0100147
FBtr0385385,FBgn0100147
FBtr0127854,FBgn0100148
FBtr0127855,FBgn0100149
FBtr0127856,FBgn0100150
FBtr0382973,FBgn0100150
FBtr0127857,FBgn0100151
FBtr0127859,FBgn0100153
FBtr0381738,FBgn0100155
FBtr0385414,FBgn0100155
FBtr0386178,FBgn0100155
FBtr0386217,FBgn0100155
FBtr0386788,FBgn0100155
FBtr0386827,FBgn0100155
FBtr0387881,FBgn0100155
FBtr0388375,FBgn0100155
FBtr0127862,FBgn0100156
FBtr0384198,FBgn0100157
FBtr0385547,FBgn0100157
FBtr0386101,FBgn0100157
FBtr0391172,FBgn0100157
FBtr0391596,FBgn0100157
FBtr0127864,FBgn0100158
FBtr0127865,FBgn0100159
FBtr0127866,FBgn0100160
FBtr0127867,FBgn0100161
FBtr0127868,FBgn0100162
FBtr0386247,FBgn0100163
FBtr0127870,FBgn0100164
FBtr0383620,FBgn0100164
FBtr0127872,FBgn0100166
FBtr0382496,FBgn0100167
FBtr0127874,FBgn0100168
FBtr0391472,FBgn0100169
FBtr0127876,FBgn0100170
FBtr0127877,FBgn0100171
FBtr0381836,FBgn0100171
FBtr0390546,FBgn0100171
FBtr0127878,FBgn0100172
FBtr0127879,FBgn0100173
FBtr0127880,FBgn0100174
FBtr0127881,FBgn0100175
FBtr0127882,FBgn0100176
FBtr0127883,FBgn0100177
FBtr0390920,FBgn0100177
FBtr0127884,FBgn0100178
FBtr0127885,FBgn0100179
FBtr0127886,FBgn0100180
FBtr0127887,FBgn0100181
FBtr0389314,FBgn0100181
FBtr0127888,FBgn0100182
FBtr0381126,FBgn0100183
FBtr0385485,FBgn0100183
FBtr0385774,FBgn0100183
FBtr0387377,FBgn0100183
FBtr0391730,FBgn0100183
FBtr0388052,FBgn0100184
FBtr0127891,FBgn0100185
FBtr0382845,FBgn0100186
FBtr0127893,FBgn0100187
FBtr0127894,FBgn0100188
FBtr0127895,FBgn0100189
FBtr0127896,FBgn0100190
FBtr0390772,FBgn0100191
FBtr0127898,FBgn0100192
FBtr0127899,FBgn0100193
FBtr0127900,FBgn0100194
FBtr0127901,FBgn0100195
FBtr0392719,FBgn0100195
FBtr0383548,FBgn0100196
FBtr0383619,FBgn0100196
FBtr0385854,FBgn0100196
FBtr0386412,FBgn0100196
FBtr0387800,FBgn0100196
FBtr0389704,FBgn0100196
FBtr0390336,FBgn0100196
FBtr0392150,FBgn0100196
FBtr0127904,FBgn0100198
FBtr0385063,FBgn0100200
FBtr0391994,FBgn0100200
FBtr0127907,FBgn0100201
FBtr0383344,FBgn0100202
FBtr0127912,FBgn0100206
FBtr0382929,FBgn0100206
FBtr0383946,FBgn0100206
FBtr0389656,FBgn0100206
FBtr0127913,FBgn0100207
FBtr0384770,FBgn0100207
FBtr0127914,FBgn0100208
FBtr0127915,FBgn0100209
FBtr0390804,FBgn0100209
FBtr0127916,FBgn0100210
FBtr0127917,FBgn0100211
FBtr0127919,FBgn0100213
FBtr0127920,FBgn0100214
FBtr0388328,FBgn0100214
FBtr0127923,FBgn0100217
FBtr0127926,FBgn0100220
FBtr0383595,FBgn0100220
FBtr0385492,FBgn0100220
FBtr0386381,FBgn0100220
FBtr0387679,FBgn0100220
FBtr0388719,FBgn0100220
FBtr0390116,FBgn0100220
FBtr0391773,FBgn0100220
FBtr0392765,FBgn0100220
FBtr0127927,FBgn0100221
FBtr0381244,FBgn0100222
FBtr0382687,FBgn0100222
FBtr0390019,FBgn0100222
FBtr0127929,FBgn0100223
FBtr0387287,FBgn0100223
FBtr0127931,FBgn0100225
FBtr0127932,FBgn0100226
FBtr0127933,FBgn0100227
FBtr0127934,FBgn0100228
FBtr0127935,FBgn0100229
FBtr0388674,FBgn0100229
FBtr0127936,FBgn0100230
FBtr0127937,FBgn0100231
FBtr0389742,FBgn0100231
FBtr0127938,FBgn0100232
FBtr0390178,FBgn0100232
FBtr0127939,FBgn0100233
FBtr0127940,FBgn0100234
FBtr0127941,FBgn0100235
FBtr0392224,FBgn0100235
FBtr0127942,FBgn0100236
FBtr0127943,FBgn0100237
FBtr0127944,FBgn0100238
FBtr0127945,FBgn0100239
FBtr0127946,FBgn0100240
FBtr0127947,FBgn0100241
FBtr0127948,FBgn0100242
FBtr0389792,FBgn0100243
FBtr0127950,FBgn0100244
FBtr0127951,FBgn0100245
FBtr0392232,FBgn0100245
FBtr0127952,FBgn0100246
FBtr0127953,FBgn0100247
FBtr0127954,FBgn0100248
FBtr0127955,FBgn0100249
FBtr0127956,FBgn0100250
FBtr0127957,FBgn0100251
FBtr0127958,FBgn0100252
FBtr0127959,FBgn0100253
FBtr0388619,FBgn0100253
FBtr0389574,FBgn0100254
FBtr0387545,FBgn0100255
FBtr0127962,FBgn0100256
FBtr0127963,FBgn0100257
FBtr0392781,FBgn0100257
FBtr0127964,FBgn0100258
FBtr0384183,FBgn0100258
FBtr0127965,FBgn0100259
FBtr0127966,FBgn0100260
FBtr0127968,FBgn0100262
FBtr0127969,FBgn0100263
FBtr0388610,FBgn0100263
FBtr0127970,FBgn0100264
FBtr0127973,FBgn0100267
FBtr0127974,FBgn0100268
FBtr0127975,FBgn0100269
FBtr0127976,FBgn0100270
FBtr0127977,FBgn0100271
FBtr0386454,FBgn0100273
FBtr0127980,FBgn0100274
FBtr0388608,FBgn0100274
FBtr0127981,FBgn0100275
FBtr0127982,FBgn0100276
FBtr0390658,FBgn0100278
FBtr0127985,FBgn0100279
FBtr0381747,FBgn0100280
FBtr0384691,FBgn0100281
FBtr0390956,FBgn0100281
FBtr0127988,FBgn0100282
FBtr0127989,FBgn0100283
FBtr0384834,FBgn0100283
FBtr0381658,FBgn0100284
FBtr0382478,FBgn0100284
FBtr0382614,FBgn0100284
FBtr0384046,FBgn0100284
FBtr0384178,FBgn0100284
FBtr0386417,FBgn0100284
FBtr0386557,FBgn0100284
FBtr0390190,FBgn0100284
FBtr0391419,FBgn0100284
FBtr0127991,FBgn0100285
FBtr0389233,FBgn0100285
FBtr0127992,FBgn0100286
FBtr0381144,FBgn0100287
FBtr0384159,FBgn0100287
FBtr0388688,FBgn0100287
FBtr0389334,FBgn0100287
FBtr0386863,FBgn0100288
FBtr0392648,FBgn0100288
FBtr0127995,FBgn0100289
FBtr0390993,FBgn0100290
FBtr0127997,FBgn0100291
FBtr0127998,FBgn0100292
FBtr0382392,FBgn0100294
FBtr0388258,FBgn0100295
FBtr0128002,FBgn0100296
FBtr0128003,FBgn0100297
FBtr0386362,FBgn0100298
FBtr0128005,FBgn0100299
FBtr0128006,FBgn0100300
FBtr0128007,FBgn0100301
FBtr0128008,FBgn0100302
FBtr0382329,FBgn0100302
FBtr0384246,FBgn0100302
FBtr0128009,FBgn0100303
FBtr0388252,FBgn0100304
FBtr0128011,FBgn0100305
FBtr0128012,FBgn0100306
FBtr0128013,FBgn0100307
FBtr0128014,FBgn0100308
FBtr0384114,FBgn0100308
FBtr0128015,FBgn0100309
FBtr0128016,FBgn0100310
FBtr0382617,FBgn0100311
FBtr0386429,FBgn0100312
FBtr0128019,FBgn0100313
FBtr0128020,FBgn0100314
FBtr0381069,FBgn0100314
FBtr0381112,FBgn0100314
FBtr0383120,FBgn0100314
FBtr0384237,FBgn0100314
FBtr0387773,FBgn0100314
FBtr0391404,FBgn0100314
FBtr0128021,FBgn0100315
FBtr0128022,FBgn0100316
FBtr0390106,FBgn0100317
FBtr0128024,FBgn0100318
FBtr0382238,FBgn0100318
FBtr0128025,FBgn0100319
FBtr0381987,FBgn0100320
FBtr0128027,FBgn0100321
FBtr0128028,FBgn0100322
FBtr0382755,FBgn0100323
FBtr0128030,FBgn0100324
FBtr0128031,FBgn0100325
FBtr0128032,FBgn0100326
FBtr0128033,FBgn0100327
FBtr0387685,FBgn0100328
FBtr0128035,FBgn0100329
FBtr0385998,FBgn0100330
FBtr0392500,FBgn0100330
FBtr0128037,FBgn0100331
FBtr0128038,FBgn0100332
FBtr0128039,FBgn0100333
FBtr0385530,FBgn0100336
FBtr0385849,FBgn0100336
FBtr0387899,FBgn0100336
FBtr0387978,FBgn0100336
FBtr0388694,FBgn0100336
FBtr0128043,FBgn0100337
FBtr0128044,FBgn0100338
FBtr0128045,FBgn0100339
FBtr0384995,FBgn0100340
FBtr0128047,FBgn0100341
FBtr0390327,FBgn0100341
FBtr0390396,FBgn0100341
FBtr0389970,FBgn0100343
FBtr0128050,FBgn0100344
FBtr0128051,FBgn0100345
FBtr0128052,FBgn0100346
FBtr0128053,FBgn0100347
FBtr0385149,FBgn0100347
FBtr0387132,FBgn0100347
FBtr0388142,FBgn0100347
FBtr0388659,FBgn0100347
FBtr0390914,FBgn0100347
FBtr0391543,FBgn0100347
FBtr0392153,FBgn0100347
FBtr0128054,FBgn0100348
FBtr0392176,FBgn0100349
FBtr0385076,FBgn0100350
FBtr0128057,FBgn0100351
FBtr0128058,FBgn0100352
FBtr0128059,FBgn0100353
FBtr0128060,FBgn0100354
FBtr0128061,FBgn0100355
FBtr0128062,FBgn0100356
FBtr0128063,FBgn0100357
FBtr0128064,FBgn0100358
FBtr0383308,FBgn0100359
FBtr0128066,FBgn0100360
FBtr0128067,FBgn0100361
FBtr0128068,FBgn0100362
FBtr0128069,FBgn0100363
FBtr0392823,FBgn0100363
FBtr0128070,FBgn0100364
FBtr0128071,FBgn0100365
FBtr0128072,FBgn0100366
FBtr0389667,FBgn0100368
FBtr0128075,FBgn0100369
FBtr0392167,FBgn0100369
FBtr0128076,FBgn0100370
FBtr0128077,FBgn0100371
FBtr0128078,FBgn0100372
FBtr0128079,FBgn0100373
FBtr0128080,FBgn0100374
FBtr0382672,FBgn0100374
FBtr0384985,FBgn0100374
FBtr0387813,FBgn0100374
FBtr0391365,FBgn0100374
FBtr0391941,FBgn0100374
FBtr0128081,FBgn0100375
FBtr0128084,FBgn0100378
FBtr0389515,FBgn0100378
FBtr0383358,FBgn0100379
FBtr0382855,FBgn0100380
FBtr0383439,FBgn0100380
FBtr0384309,FBgn0100380
FBtr0389037,FBgn0100380
FBtr0390672,FBgn0100380
FBtr0391657,FBgn0100380
FBtr0391891,FBgn0100380
FBtr0391970,FBgn0100380
FBtr0392217,FBgn0100380
FBtr0392042,FBgn0100382
FBtr0128090,FBgn0100384
FBtr0386542,FBgn0100386
FBtr0387598,FBgn0100386
FBtr0128096,FBgn0100390
FBtr0391966,FBgn0100392
FBtr0128099,FBgn0100393
FBtr0381252,FBgn0100393
FBtr0382018,FBgn0100393
FBtr0384471,FBgn0100393
FBtr0386423,FBgn0100393
FBtr0387566,FBgn0100393
FBtr0391136,FBgn0100393
FBtr0381723,FBgn0100394
FBtr0382932,FBgn0100394
FBtr0384221,FBgn0100394
FBtr0386933,FBgn0100394
FBtr0387143,FBgn0100394
FBtr0391094,FBgn0100394
FBtr0392242,FBgn0100394
FBtr0128101,FBgn0100395
FBtr0128102,FBgn0100396
FBtr0385219,FBgn0100396
FBtr0128103,FBgn0100397
FBtr0385098,FBgn0100397
FBtr0381268,FBgn0100399
FBtr0128106,FBgn0100400
FBtr0128107,FBgn0100401
FBtr0384319,FBgn0100401
FBtr0385994,FBgn0100401
FBtr0391401,FBgn0100401
FBtr0128110,FBgn0100404
FBtr0386033,FBgn0100404
FBtr0128111,FBgn0100405
FBtr0128114,FBgn0100408
FBtr0391913,FBgn0100409
FBtr0128116,FBgn0100410
FBtr0128117,FBgn0100411
FBtr0128119,FBgn0100413
FBtr0387462,FBgn0100413
FBtr0392354,FBgn0100413
FBtr0392662,FBgn0100413
FBtr0387668,FBgn0100414
FBtr0385189,FBgn0100415
FBtr0385506,FBgn0100415
FBtr0387474,FBgn0100415
FBtr0128122,FBgn0100416
FBtr0384158,FBgn0100417
FBtr0128124,FBgn0100418
FBtr0128125,FBgn0100419
FBtr0128126,FBgn0100420
FBtr0128127,FBgn0100421
FBtr0382147,FBgn0100423
FBtr0389070,FBgn0100426
FBtr0128134,FBgn0100428
FBtr0381513,FBgn0100431
FBtr0128139,FBgn0100433
FBtr0128140,FBgn0100434
FBtr0385863,FBgn0100434
FBtr0128141,FBgn0100435
FBtr0382380,FBgn0100435
FBtr0128142,FBgn0100436
FBtr0385934,FBgn0100437
FBtr0382366,FBgn0100438
FBtr0391744,FBgn0100438
FBtr0128145,FBgn0100439
FBtr0392680,FBgn0100440
FBtr0128147,FBgn0100441
FBtr0385666,FBgn0100441
FBtr0388812,FBgn0100441
FBtr0389068,FBgn0100441
FBtr0128148,FBgn0100442
FBtr0392485,FBgn0100442
FBtr0128149,FBgn0100443
FBtr0128151,FBgn0100445
FBtr0391342,FBgn0100445
FBtr0128153,FBgn0100447
FBtr0128154,FBgn0100448
FBtr0128155,FBgn0100449
FBtr0128156,FBgn0100450
FBtr0128157,FBgn0100451
FBtr0382492,FBgn0100452
FBtr0386973,FBgn0100452
FBtr0389229,FBgn0100452
FBtr0128159,FBgn0100453
FBtr0388986,FBgn0100454
FBtr0128161,FBgn0100455
FBtr0128163,FBgn0100457
FBtr0382178,FBgn0100458
FBtr0128165,FBgn0100459
FBtr0128166,FBgn0100460
FBtr0128167,FBgn0100461
FBtr0392088,FBgn0100461
FBtr0128168,FBgn0100462
FBtr0382517,FBgn0100462
FBtr0389063,FBgn0100462
FBtr0392160,FBgn0100462
FBtr0128170,FBgn0100464
FBtr0389665,FBgn0100464
FBtr0128171,FBgn0100465
FBtr0384854,FBgn0100465
FBtr0128172,FBgn0100466
FBtr0128176,FBgn0100470
FBtr0388088,FBgn0100470
FBtr0391783,FBgn0100470
FBtr0389199,FBgn0100471
FBtr0128178,FBgn0100472
FBtr0128179,FBgn0100473
FBtr0128180,FBgn0100474
FBtr0128181,FBgn0100475
FBtr0128182,FBgn0100476
FBtr0384928,FBgn0100477
FBtr0128184,FBgn0100478
FBtr0128185,FBgn0100479
FBtr0383355,FBgn0100479
FBtr0387125,FBgn0100479
FBtr0128186,FBgn0100480
FBtr0128187,FBgn0100481
FBtr0128188,FBgn0100482
FBtr0128189,FBgn0100483
FBtr0381348,FBgn0100483
FBtr0382026,FBgn0100483
FBtr0128190,FBgn0100484
FBtr0128191,FBgn0100485
FBtr0392682,FBgn0100485
FBtr0386738,FBgn0100486
FBtr0128194,FBgn0100488
FBtr0387409,FBgn0100489
FBtr0128196,FBgn0100490
FBtr0128197,FBgn0100491
FBtr0128198,FBgn0100492
FBtr0128199,FBgn0100493
FBtr0128201,FBgn0100495
FBtr0128202,FBgn0100496
FBtr0128203,FBgn0100497
FBtr0128204,FBgn0100498
FBtr0128205,FBgn0100499
FBtr0128207,FBgn0100501
FBtr0128208,FBgn0100502
FBtr0128209,FBgn0100503
FBtr0128210,FBgn0100504
FBtr0382623,FBgn0100504
FBtr0383083,FBgn0100504
FBtr0387909,FBgn0100504
FBtr0391334,FBgn0100504
FBtr0128211,FBgn0100505
FBtr0128212,FBgn0100506
FBtr0128213,FBgn0100507
FBtr0391084,FBgn0100507
FBtr0390314,FBgn0100508
FBtr0392267,FBgn0100508
FBtr0128215,FBgn0100509
FBtr0387428,FBgn0100509
FBtr0383288,FBgn0100511
FBtr0386145,FBgn0100511
FBtr0392561,FBgn0100511
FBtr0128218,FBgn0100512
FBtr0128220,FBgn0100514
FBtr0388948,FBgn0100514
FBtr0128221,FBgn0100515
FBtr0128222,FBgn0100516
FBtr0384327,FBgn0100517
FBtr0128224,FBgn0100518
FBtr0128225,FBgn0100519
FBtr0385766,FBgn0100520
FBtr0128227,FBgn0100521
FBtr0128228,FBgn0100522
FBtr0128229,FBgn0100523
FBtr0385364,FBgn0100523
FBtr0385761,FBgn0100523
FBtr0388670,FBgn0100523
FBtr0391878,FBgn0100523
FBtr0128230,FBgn0100524
FBtr0128231,FBgn0100525
FBtr0128232,FBgn0100526
FBtr0128233,FBgn0100527
FBtr0128236,FBgn0100530
FBtr0128237,FBgn0100531
FBtr0128239,FBgn0100533
FBtr0128240,FBgn0100534
FBtr0391009,FBgn0100534
FBtr0383657,FBgn0100535
FBtr0128242,FBgn0100536
FBtr0383397,FBgn0100536
FBtr0383422,FBgn0100536
FBtr0385289,FBgn0100536
FBtr0385326,FBgn0100536
FBtr0386234,FBgn0100536
FBtr0386691,FBgn0100536
FBtr0388577,FBgn0100536
FBtr0389562,FBgn0100536
FBtr0390636,FBgn0100536
FBtr0391845,FBgn0100536
FBtr0392826,FBgn0100536
FBtr0128243,FBgn0100537
FBtr0390614,FBgn0100538
FBtr0128245,FBgn0100539
FBtr0128246,FBgn0100540
FBtr0128247,FBgn0100541
FBtr0389795,FBgn0100541
FBtr0128248,FBgn0100542
FBtr0392298,FBgn0100543
FBtr0128251,FBgn0100545
FBtr0128252,FBgn0100546
FBtr0128253,FBgn0100547
FBtr0384010,FBgn0100547
FBtr0386190,FBgn0100547
FBtr0387087,FBgn0100547
FBtr0387623,FBgn0100547
FBtr0128254,FBgn0100548
FBtr0128255,FBgn0100549
FBtr0128256,FBgn0100550
FBtr0381720,FBgn0100551
FBtr0128258,FBgn0100552
FBtr0128259,FBgn0100553
FBtr0128260,FBgn0100554
FBtr0128261,FBgn0100555
FBtr0385684,FBgn0100555
FBtr0386337,FBgn0100555
FBtr0128262,FBgn0100556
FBtr0386777,FBgn0100556
FBtr0128263,FBgn0100557
FBtr0128264,FBgn0100558
FBtr0390355,FBgn0100559
FBtr0128266,FBgn0100560
FBtr0128267,FBgn0100561
FBtr0389954,FBgn0100562
FBtr0383733,FBgn0100563
FBtr0392483,FBgn0100564
FBtr0128271,FBgn0100565
FBtr0384077,FBgn0100565
FBtr0128272,FBgn0100566
FBtr0383649,FBgn0100567
FBtr0387454,FBgn0100567
FBtr0128274,FBgn0100568
FBtr0384350,FBgn0100568
FBtr0383728,FBgn0100572
FBtr0384078,FBgn0100572
FBtr0390385,FBgn0100572
FBtr0391139,FBgn0100572
FBtr0392050,FBgn0100572
FBtr0392400,FBgn0100572
FBtr0128279,FBgn0100573
FBtr0128280,FBgn0100574
FBtr0128281,FBgn0100575
FBtr0128282,FBgn0100576
FBtr0383687,FBgn0100576
FBtr0381735,FBgn0100577
FBtr0382013,FBgn0100577
FBtr0384275,FBgn0100577
FBtr0384612,FBgn0100577
FBtr0384718,FBgn0100577
FBtr0385438,FBgn0100577
FBtr0386388,FBgn0100577
FBtr0392638,FBgn0100577
FBtr0128284,FBgn0100578
FBtr0128285,FBgn0100579
FBtr0389725,FBgn0100579
FBtr0389959,FBgn0100579
FBtr0128286,FBgn0100580
FBtr0128287,FBgn0100581
FBtr0128288,FBgn0100582
FBtr0128289,FBgn0100583
FBtr0387436,FBgn0100584
FBtr0128291,FBgn0100585
FBtr0385343,FBgn0100585
FBtr0128292,FBgn0100586
FBtr0128293,FBgn0100587
FBtr0128294,FBgn0100588
FBtr0384395,FBgn0100588
FBtr0128295,FBgn0100589
FBtr0386176,FBgn0100589
FBtr0128296,FBgn0100590
FBtr0128297,FBgn0100591
FBtr0390905,FBgn0100591
FBtr0128298,FBgn0100592
FBtr0382179,FBgn0100592
FBtr0387397,FBgn0100592
FBtr0128299,FBgn0100593
FBtr0392754,FBgn0100593
FBtr0128300,FBgn0100594
FBtr0385039,FBgn0100594
FBtr0128301,FBgn0100595
FBtr0128302,FBgn0100596
FBtr0128304,FBgn0100598
FBtr0128305,FBgn0100599
FBtr0128306,FBgn0100600
FBtr0389268,FBgn0100600
FBtr0386115,FBgn0100601
FBtr0387172,FBgn0100601
FBtr0391336,FBgn0100601
FBtr0388859,FBgn0100602
FBtr0128309,FBgn0100603
FBtr0128310,FBgn0100604
FBtr0382887,FBgn0100604
FBtr0385700,FBgn0100605
FBtr0128312,FBgn0100606
FBtr0128313,FBgn0100607
FBtr0128314,FBgn0100608
FBtr0388999,FBgn0100608
FBtr0390868,FBgn0100608
FBtr0128315,FBgn0100609
FBtr0128316,FBgn0100610
FBtr0128317,FBgn0100611
FBtr0128318,FBgn0100612
FBtr0384067,FBgn0100613
FBtr0128320,FBgn0100614
FBtr0392673,FBgn0100615
FBtr0128322,FBgn0100616
FBtr0387154,FBgn0100617
FBtr0128324,FBgn0100618
FBtr0128326,FBgn0100620
FBtr0386052,FBgn0100621
FBtr0128328,FBgn0100622
FBtr0128329,FBgn0100623
FBtr0128331,FBgn0100625
FBtr0128332,FBgn0100626
FBtr0392207,FBgn0100626
FBtr0128333,FBgn0100627
FBtr0381117,FBgn0100627
FBtr0388423,FBgn0100627
FBtr0392051,FBgn0100627
FBtr0128334,FBgn0100628
FBtr0128335,FBgn0100629
FBtr0128336,FBgn0100630
FBtr0128337,FBgn0100631
FBtr0128338,FBgn0100632
FBtr0128339,FBgn0100633
FBtr0128340,FBgn0100634
FBtr0128341,FBgn0100635
FBtr0128342,FBgn0100636
FBtr0128343,FBgn0100637
FBtr0128344,FBgn0100638
FBtr0128345,FBgn0100639
FBtr0389390,FBgn0100640
FBtr0128347,FBgn0100641
FBtr0128348,FBgn0100642
FBtr0128349,FBgn0100643
FBtr0128350,FBgn0100644
FBtr0381156,FBgn0100644
FBtr0389337,FBgn0100644
FBtr0391205,FBgn0100644
FBtr0128351,FBgn0100645
FBtr0128352,FBgn0100646
FBtr0128353,FBgn0100647
FBtr0128354,FBgn0100648
FBtr0128355,FBgn0100649
FBtr0388148,FBgn0100649
FBtr0389087,FBgn0100649
FBtr0128356,FBgn0100650
FBtr0128357,FBgn0100651
FBtr0128358,FBgn0100652
FBtr0128359,FBgn0100653
FBtr0128360,FBgn0100654
FBtr0384108,FBgn0100656
FBtr0385541,FBgn0100656
FBtr0128363,FBgn0100657
FBtr0128364,FBgn0100658
FBtr0128365,FBgn0100659
FBtr0128366,FBgn0100660
FBtr0128367,FBgn0100661
FBtr0128368,FBgn0100662
FBtr0128370,FBgn0100664
FBtr0128371,FBgn0100665
FBtr0128374,FBgn0100668
FBtr0128375,FBgn0100669
FBtr0128376,FBgn0100670
FBtr0128378,FBgn0100672
FBtr0382364,FBgn0100672
FBtr0383794,FBgn0100672
FBtr0128379,FBgn0100673
FBtr0128380,FBgn0100674
FBtr0128381,FBgn0100675
FBtr0128382,FBgn0100676
FBtr0388122,FBgn0100676
FBtr0381095,FBgn0100678
FBtr0389513,FBgn0100678
FBtr0390745,FBgn0100678
FBtr0391285,FBgn0100678
FBtr0128385,FBgn0100679
FBtr0128386,FBgn0100680
FBtr0387466,FBgn0100680
FBtr0128387,FBgn0100681
FBtr0128388,FBgn0100682
FBtr0382697,FBgn0100682
FBtr0383986,FBgn0100682
FBtr0128389,FBgn0100683
FBtr0128390,FBgn0100684
FBtr0128391,FBgn0100685
FBtr0383253,FBgn0100686
FBtr0128393,FBgn0100687
FBtr0128394,FBgn0100688
FBtr0381460,FBgn0100688
FBtr0128395,FBgn0100689
FBtr0128397,FBgn0100691
FBtr0128398,FBgn0100692
FBtr0128399,FBgn0100693
FBtr0381434,FBgn0100693
FBtr0128400,FBgn0100694
FBtr0128401,FBgn0100695
FBtr0387801,FBgn0100696
FBtr0128403,FBgn0100697
FBtr0128404,FBgn0100698
FBtr0128405,FBgn0100699
FBtr0128406,FBgn0100700
FBtr0128407,FBgn0100701
FBtr0128408,FBgn0100702
FBtr0389992,FBgn0100702
FBtr0128409,FBgn0100703
FBtr0381555,FBgn0100703
FBtr0390862,FBgn0100704
FBtr0128411,FBgn0100705
FBtr0128412,FBgn0100706
FBtr0128413,FBgn0100707
FBtr0128414,FBgn0100708
FBtr0128415,FBgn0100709
FBtr0128416,FBgn0100710
FBtr0128417,FBgn0100711
FBtr0128418,FBgn0100712
FBtr0128419,FBgn0100713
FBtr0381049,FBgn0100713
FBtr0128420,FBgn0100714
FBtr0390209,FBgn0100714
FBtr0128421,FBgn0100715
FBtr0128422,FBgn0100716
FBtr0392350,FBgn0100716
FBtr0128423,FBgn0100717
FBtr0128424,FBgn0100718
FBtr0128425,FBgn0100719
FBtr0128426,FBgn0100720
FBtr0128427,FBgn0100721
FBtr0128428,FBgn0100722
FBtr0382709,FBgn0100724
FBtr0386886,FBgn0100724
FBtr0387238,FBgn0100724
FBtr0391723,FBgn0100724
FBtr0392772,FBgn0100725
FBtr0128432,FBgn0100726
FBtr0128433,FBgn0100727
FBtr0381771,FBgn0100728
FBtr0390120,FBgn0100728
FBtr0128435,FBgn0100729
FBtr0128436,FBgn0100730
FBtr0386152,FBgn0100730
FBtr0388910,FBgn0100730
FBtr0128437,FBgn0100731
FBtr0128438,FBgn0100732
FBtr0128439,FBgn0100733
FBtr0128440,FBgn0100734
FBtr0128441,FBgn0100735
FBtr0128442,FBgn0100736
FBtr0128443,FBgn0100737
FBtr0383249,FBgn0100738
FBtr0384844,FBgn0100738
FBtr0387414,FBgn0100738
FBtr0392141,FBgn0100738
FBtr0128445,FBgn0100739
FBtr0128446,FBgn0100740
FBtr0128447,FBgn0100741
FBtr0128448,FBgn0100742
FBtr0128449,FBgn0100743
FBtr0128450,FBgn0100744
FBtr0128451,FBgn0100745
FBtr0128452,FBgn0100746
FBtr0128454,FBgn0100748
FBtr0385290,FBgn0100748
FBtr0128455,FBgn0100749
FBtr0385486,FBgn0100752
FBtr0390329,FBgn0100754
FBtr0381259,FBgn0100755
FBtr0381421,FBgn0100755
FBtr0382399,FBgn0100755
FBtr0383773,FBgn0100755
FBtr0384418,FBgn0100755
FBtr0384572,FBgn0100755
FBtr0384863,FBgn0100755
FBtr0385027,FBgn0100755
FBtr0385528,FBgn0100755
FBtr0387292,FBgn0100755
FBtr0387531,FBgn0100755
FBtr0387581,FBgn0100755
FBtr0387812,FBgn0100755
FBtr0388293,FBgn0100755
FBtr0388827,FBgn0100755
FBtr0391302,FBgn0100755
FBtr0391347,FBgn0100755
FBtr0391380,FBgn0100755
FBtr0392472,FBgn0100755
FBtr0392564,FBgn0100755
FBtr0392792,FBgn0100755
FBtr0128462,FBgn0100756
FBtr0128463,FBgn0100757
FBtr0128464,FBgn0100758
FBtr0382309,FBgn0100758
FBtr0385210,FBgn0100759
FBtr0385216,FBgn0100759
FBtr0128466,FBgn0100760
FBtr0128467,FBgn0100761
FBtr0128468,FBgn0100762
FBtr0128469,FBgn0100763
FBtr0128470,FBgn0100764
FBtr0381090,FBgn0100764
FBtr0381981,FBgn0100764
FBtr0382991,FBgn0100764
FBtr0383093,FBgn0100764
FBtr0383303,FBgn0100764
FBtr0384475,FBgn0100764
FBtr0386939,FBgn0100764
FBtr0387491,FBgn0100764
FBtr0388770,FBgn0100764
FBtr0388815,FBgn0100764
FBtr0389397,FBgn0100764
FBtr0389924,FBgn0100764
FBtr0390239,FBgn0100764
FBtr0390318,FBgn0100764
FBtr0392726,FBgn0100764
FBtr0128472,FBgn0100766
FBtr0128473,FBgn0100767
FBtr0128475,FBgn0100769
FBtr0128476,FBgn0100770
FBtr0385166,FBgn0100770
FBtr0128478,FBgn0100772
FBtr0391238,FBgn0100773
FBtr0128480,FBgn0100774
FBtr0128481,FBgn0100775
FBtr0128482,FBgn0100776
FBtr0128483,FBgn0100777
FBtr0128484,FBgn0100778
FBtr0128485,FBgn0100779
FBtr0128487,FBgn0100781
FBtr0388255,FBgn0100782
FBtr0128489,FBgn0100783
FBtr0390520,FBgn0100784
FBtr0128491,FBgn0100785
FBtr0128492,FBgn0100786
FBtr0390204,FBgn0100786
FBtr0382895,FBgn0100787
FBtr0128494,FBgn0100788
FBtr0128495,FBgn0100789
FBtr0128496,FBgn0100790
FBtr0128498,FBgn0100792
FBtr0128499,FBgn0100793
FBtr0128501,FBgn0100795
FBtr0128502,FBgn0100796
FBtr0128503,FBgn0100797
FBtr0128504,FBgn0100798
FBtr0385009,FBgn0100799
FBtr0128506,FBgn0100800
FBtr0128507,FBgn0100801
FBtr0128508,FBgn0100802
FBtr0128509,FBgn0100803
FBtr0128510,FBgn0100804
